gene	pval	effect	hi_ct	lo_ct	T	qval	sig
CCL4	0.017982017982017984	0.2499404563936959	T cell	NK	0.001020577530354282	0.8066319645267014	False
WWC2	0.017982017982017984	0.36856554564172955	Progenitor	Erythroid	0.0033864780275981157	0.8066319645267014	False
BOLA2	0.017982017982017984	1.0	Plasma cell	NK	8.457924484900792e-05	0.8066319645267014	False
POLE3	0.017982017982017984	0.2299474020937251	Plasma cell	T cell	0.00022312763190700198	0.8066319645267014	False
TNPO1	0.01898101898101898	0.2426315242174997	Monocyte	Progenitor	0.00071597806369126	0.8066319645267014	False
B3GNTL1	0.01898101898101898	0.18426482461648874	Erythroid	Plasma cell	0.0007528285444146914	0.8066319645267014	False
PTTG1IP	0.01898101898101898	0.23875694311434592	Dendritic cell	T cell	0.0003842820596791019	0.8066319645267014	False
RRAGC	0.01898101898101898	0.2497827436374923	NK	Monocyte	0.00038000058571025365	0.8066319645267014	False
HDDC3	0.01898101898101898	0.07983312790366925	T cell	NK	0.0009339883854504575	0.8066319645267014	False
KLF6	0.01898101898101898	0.1900080454760958	T cell	Plasma cell	0.00027587267525835794	0.8066319645267014	False
MSL1	0.01898101898101898	0.39297658862876256	Dendritic cell	NK	0.0027719922948609248	0.8066319645267014	False
GBF1	0.01898101898101898	0.24364337482139475	Dendritic cell	Progenitor	0.0003177317934390661	0.8066319645267014	False
MOB3B	0.01898101898101898	0.3599147121535181	NK	Dendritic cell	0.0008136757376883514	0.8066319645267014	False
NSMCE4A	0.01898101898101898	0.8359107770872476	Progenitor	Dendritic cell	0.0002634317958220768	0.8066319645267014	False
INSYN2B	0.01898101898101898	0.2692134831460674	Plasma cell	Dendritic cell	0.0005617100852984123	0.8066319645267014	False
FRMPD3	0.01898101898101898	0.27637721755368816	NK	Erythroid	0.00042294865931278257	0.8066319645267014	False
GAB1	0.01998001998001998	0.1955354252313578	Plasma cell	NK	0.0001361676844351523	0.8066319645267014	False
CD22	0.01998001998001998	0.23561175666438822	Monocyte	Progenitor	0.0005773020360416279	0.8066319645267014	False
RBM33	0.01998001998001998	0.49909527848459145	Plasma cell	Progenitor	0.0003814721630788253	0.8066319645267014	False
FMNL1	0.01998001998001998	0.30350808040993293	B cell	Progenitor	0.0008305079502690272	0.8066319645267014	False
BCL10	0.01998001998001998	0.5428571428571428	Erythroid	Dendritic cell	0.0014821067419341371	0.8066319645267014	False
ASAP1-IT2	0.01998001998001998	0.14176365733459156	Monocyte	B cell	0.0023728716450069323	0.8066319645267014	False
MGLL	0.01998001998001998	0.18545454545454543	T cell	NK	0.0005943682487334033	0.8066319645267014	False
HOOK3	0.01998001998001998	0.25604897566671814	Plasma cell	NK	0.00013276923311803402	0.8066319645267014	False
ENSG00000203279	0.01998001998001998	0.4010157711841754	T cell	B cell	0.0012799771690328197	0.8066319645267014	False
PDE5A	0.01998001998001998	0.19284940411700974	Erythroid	Monocyte	0.001831649418683455	0.8066319645267014	False
TRIO	0.01998001998001998	0.06684358636412208	T cell	Progenitor	0.00044818190019644166	0.8066319645267014	False
UBXN1	0.01998001998001998	0.814516129032258	Erythroid	T cell	0.0008516638820047606	0.8066319645267014	False
MTSS1	0.01998001998001998	0.16132108183079058	Progenitor	Dendritic cell	0.00019110644461763912	0.8066319645267014	False
NR1D2	0.01998001998001998	0.15306476180471668	Monocyte	NK	0.0009762803625418238	0.8066319645267014	False
GLB1	0.02097902097902098	0.276354556803995	Dendritic cell	T cell	0.002383079017993361	0.8066319645267014	False
SIGLEC10	0.02097902097902098	0.5653097587719298	Monocyte	Dendritic cell	0.0006893205481358719	0.8066319645267014	False
DDX47	0.02097902097902098	0.5520661157024793	Monocyte	Plasma cell	0.001804100645882149	0.8066319645267014	False
WDFY4	0.02097902097902098	0.45429058710838033	Dendritic cell	Plasma cell	0.0002843126254034684	0.8066319645267014	False
APOL6	0.02097902097902098	0.5163572060123784	NK	Erythroid	0.0013436494728176944	0.8066319645267014	False
MIATNB	0.02097902097902098	0.12517602879048662	Monocyte	B cell	0.0007459348137066634	0.8066319645267014	False
ZDHHC16	0.02097902097902098	0.326530612244898	Plasma cell	NK	0.0031384714093675133	0.8066319645267014	False
PLCB4	0.02097902097902098	0.31336053034166245	Plasma cell	Dendritic cell	0.001084981440149944	0.8066319645267014	False
ZNF320	0.02097902097902098	0.36900056465273856	Monocyte	NK	0.002267283677311989	0.8066319645267014	False
ZNF571	0.02097902097902098	0.34993614303959136	T cell	Erythroid	0.0030369690969170534	0.8066319645267014	False
TMCC3	0.02097902097902098	0.3835529111772206	T cell	Erythroid	0.0024564625036366684	0.8066319645267014	False
ENSG00000290677	0.02097902097902098	0.6283422459893048	Progenitor	Dendritic cell	0.0017599252203678829	0.8066319645267014	False
LINC00662	0.02097902097902098	0.4048694779116466	Dendritic cell	NK	0.0007374916400614533	0.8066319645267014	False
NUCKS1	0.02097902097902098	0.38965961098398166	Progenitor	T cell	0.0006473556168668372	0.8066319645267014	False
FOXJ3	0.02097902097902098	0.13746478873239443	Plasma cell	T cell	0.0009756646258299187	0.8066319645267014	False
GTF3A	0.02197802197802198	0.5156846310731149	Plasma cell	Progenitor	0.00010539202856290578	0.8066319645267014	False
METTL13	0.02197802197802198	0.6017797552836485	T cell	Progenitor	0.0022338402422137187	0.8066319645267014	False
ERICH1	0.02197802197802198	0.18143895218444428	Dendritic cell	Progenitor	0.00030998171650884577	0.8066319645267014	False
GLA	0.02197802197802198	0.32634209954357746	T cell	Progenitor	0.001402470573566155	0.8066319645267014	False
HPRT1	0.02197802197802198	0.6474789915966386	Plasma cell	Erythroid	0.002452438338222873	0.8066319645267014	False
RAB4A	0.02197802197802198	0.20075895126733972	Monocyte	NK	0.0019583719325925366	0.8066319645267014	False
AKAP17A	0.02197802197802198	0.6315300869271668	Plasma cell	T cell	0.0005770415601606286	0.8066319645267014	False
RFFL	0.02197802197802198	0.3285242882357455	Progenitor	Dendritic cell	0.0007777229419106233	0.8066319645267014	False
TMEM266	0.02197802197802198	0.6181818181818182	Progenitor	Erythroid	0.002199151384104929	0.8066319645267014	False
ZNG1A	0.02197802197802198	0.1847259577644228	T cell	Plasma cell	0.0006863687209203231	0.8066319645267014	False
ENSG00000286311	0.02197802197802198	0.34631771150334756	T cell	Monocyte	0.0012193079990521717	0.8066319645267014	False
IFI30	0.02197802197802198	0.3826792591234183	T cell	B cell	0.00010389439563702464	0.8066319645267014	False
ZNF426	0.022977022977022976	0.18686463349384697	Progenitor	T cell	0.0014691867256055194	0.8066319645267014	False
CMTR2	0.022977022977022976	0.4964285714285715	Plasma cell	NK	0.0010794695575178507	0.8066319645267014	False
APOLD1	0.022977022977022976	0.3122254758418741	Erythroid	Plasma cell	0.0018087547498327398	0.8066319645267014	False
UBA3	0.022977022977022976	0.3055555555555556	B cell	Dendritic cell	0.0006046049852933332	0.8066319645267014	False
CCDC183-AS1	0.022977022977022976	0.2481060606060606	Progenitor	Plasma cell	0.0016964555220305474	0.8066319645267014	False
B2M	0.022977022977022976	0.09552649428715104	Progenitor	Plasma cell	0.0005501318659876437	0.8066319645267014	False
ENSG00000259345	0.022977022977022976	0.41375291375291373	Progenitor	Erythroid	0.0018145298271408565	0.8066319645267014	False
NUP160	0.022977022977022976	0.28048401671749695	NK	Dendritic cell	0.0010467697085433465	0.8066319645267014	False
IRF3	0.022977022977022976	0.4882868327844404	Dendritic cell	Plasma cell	0.0014929848740813075	0.8066319645267014	False
ADGRE2	0.022977022977022976	0.16942179824017378	Monocyte	NK	0.0023709435253982877	0.8066319645267014	False
LTF	0.022977022977022976	0.4669899992480638	T cell	Plasma cell	0.00013073742177030574	0.8066319645267014	False
RPS4X	0.022977022977022976	0.39389926564106925	T cell	NK	0.0001269469620149639	0.8066319645267014	False
TLCD4	0.022977022977022976	0.13450464451377936	Plasma cell	Erythroid	0.00017844239927311556	0.8066319645267014	False
AP3M2	0.022977022977022976	0.33820080841741496	Erythroid	T cell	0.0015202525343130666	0.8066319645267014	False
PRKAR1A	0.022977022977022976	0.33431395520380447	Plasma cell	Erythroid	0.0006115848899727155	0.8066319645267014	False
TEC	0.022977022977022976	0.15819240532381995	Dendritic cell	Plasma cell	0.00030042182417574506	0.8066319645267014	False
SLC35D1	0.022977022977022976	0.1909591422776007	Plasma cell	Erythroid	0.00043732206841687543	0.8066319645267014	False
ANAPC13	0.022977022977022976	0.38008658008658003	B cell	T cell	0.001063785722150005	0.8066319645267014	False
ZNF100	0.023976023976023976	0.22902846027846024	Plasma cell	Erythroid	0.0009663432083270864	0.8066319645267014	False
PRPF8	0.023976023976023976	0.3621701175379528	NK	Plasma cell	0.0004864720970628251	0.8066319645267014	False
FBP1	0.023976023976023976	0.4620874219446922	Dendritic cell	NK	0.0012935069424681567	0.8066319645267014	False
CCDC18-AS1	0.023976023976023976	0.13451312955035039	Progenitor	Plasma cell	0.0005222758459727419	0.8066319645267014	False
SRFBP1	0.023976023976023976	0.3776562694171741	NK	Monocyte	0.001434531285447612	0.8066319645267014	False
CD151	0.023976023976023976	0.7532163742690059	B cell	Plasma cell	0.0006857340532947585	0.8066319645267014	False
KLHDC4	0.023976023976023976	0.1816548325430125	Plasma cell	Erythroid	0.0007561310531602901	0.8066319645267014	False
ALPK1	0.023976023976023976	0.1303453660713041	Monocyte	Progenitor	0.0002810435913935197	0.8066319645267014	False
FBXO28	0.023976023976023976	0.4092511013215859	NK	Dendritic cell	0.0017211988423908912	0.8066319645267014	False
RNF4	0.023976023976023976	0.3021211818171716	Plasma cell	Dendritic cell	0.0002604487288719983	0.8066319645267014	False
RFX2	0.023976023976023976	0.1943181818181819	NK	T cell	0.00039456382366620405	0.8066319645267014	False
CALU	0.023976023976023976	0.17415038970054592	NK	Erythroid	0.0013799511989053006	0.8066319645267014	False
ATP10A	0.023976023976023976	0.1735714285714286	Plasma cell	Dendritic cell	0.0005960980887140884	0.8066319645267014	False
SERTAD1	0.023976023976023976	0.3665689149560118	Plasma cell	Progenitor	0.0006952537595133205	0.8066319645267014	False
ZNF626	0.023976023976023976	0.22148058252427183	Dendritic cell	Plasma cell	0.0018089914792214974	0.8066319645267014	False
RAB5IF	0.024975024975024976	0.16922404098463073	T cell	Monocyte	0.0004337806443166145	0.8066319645267014	False
ANK1	0.024975024975024976	0.19282866880099142	Monocyte	Erythroid	0.0001336127092454494	0.8066319645267014	False
ACSF3	0.024975024975024976	0.30808179162609545	Progenitor	Plasma cell	0.0005475406265265851	0.8066319645267014	False
LINC01151	0.024975024975024976	0.2911795300046882	Erythroid	Monocyte	0.0016699207379658138	0.8066319645267014	False
MRPL4	0.024975024975024976	0.35330380868024797	Progenitor	Monocyte	0.0006023062893951556	0.8066319645267014	False
ENSG00000288924	0.024975024975024976	0.9852941176470589	Erythroid	Dendritic cell	0.00023966675946133966	0.8066319645267014	False
TNFSF13B	0.024975024975024976	0.32291185082447216	Dendritic cell	Progenitor	0.00035043003914822263	0.8066319645267014	False
ENSG00000260583	0.024975024975024976	0.3631205673758865	Plasma cell	Erythroid	0.00268332692119174	0.8066319645267014	False
MBP	0.024975024975024976	0.2374987144051775	Monocyte	T cell	8.100787975962547e-05	0.8066319645267014	False
FRS2	0.025974025974025976	0.19710263211589468	Progenitor	Plasma cell	0.0004684773929191241	0.8066319645267014	False
ENSG00000291117	0.025974025974025976	0.4335109757644968	Erythroid	Plasma cell	0.000496993358766176	0.8066319645267014	False
EBAG9	0.025974025974025976	0.22198407838334355	Dendritic cell	Progenitor	0.0007947742746955749	0.8066319645267014	False
UBASH3B	0.025974025974025976	0.16086581689321416	Monocyte	Dendritic cell	0.00017932998945354055	0.8066319645267014	False
FAM111A	0.025974025974025976	0.49690721649484537	Plasma cell	NK	0.0007634754670053189	0.8066319645267014	False
TAF5	0.025974025974025976	0.3629807692307693	Progenitor	Plasma cell	0.0014870553114457751	0.8066319645267014	False
KLHL20	0.025974025974025976	0.29000780640124896	Progenitor	Plasma cell	0.0010833419466160083	0.8066319645267014	False
LIX1-AS1	0.025974025974025976	0.1172752960462457	Plasma cell	Erythroid	0.00019157914467039154	0.8066319645267014	False
MTM1	0.025974025974025976	0.27333714335956383	B cell	Plasma cell	0.00037167669917442076	0.8066319645267014	False
TAMM41	0.025974025974025976	0.3004837399809329	NK	T cell	0.0009142574407436393	0.8066319645267014	False
IFITM3	0.025974025974025976	0.1955983231707317	Dendritic cell	T cell	0.0014798246208922404	0.8066319645267014	False
NLRC3	0.025974025974025976	0.5615384615384615	Dendritic cell	Progenitor	0.0009701493948350229	0.8066319645267014	False
KATNB1	0.025974025974025976	0.6196172248803827	Plasma cell	NK	0.0015366444027842866	0.8066319645267014	False
SEC11C	0.025974025974025976	0.19032002935301068	Plasma cell	Erythroid	0.00013343519576062174	0.8066319645267014	False
NPEPPS	0.025974025974025976	0.1901883043237822	T cell	Plasma cell	0.000752722605896116	0.8066319645267014	False
MTOR	0.025974025974025976	0.2855731225296443	Monocyte	Dendritic cell	0.0012560410674537846	0.8066319645267014	False
C12orf75	0.026973026973026972	0.1115089676151848	Dendritic cell	Plasma cell	0.0008009451170144137	0.8066319645267014	False
SLC41A2	0.026973026973026972	0.2728956575427043	Dendritic cell	Erythroid	0.0014119436966580788	0.8066319645267014	False
SERPINF1	0.026973026973026972	0.47729120097541144	B cell	Monocyte	0.00023312707527642427	0.8066319645267014	False
ENSG00000233367	0.026973026973026972	0.24054054054054058	NK	Plasma cell	0.0010687161481883814	0.8066319645267014	False
TBCE	0.026973026973026972	0.20305781175346393	Progenitor	T cell	0.002693186900897777	0.8066319645267014	False
WDFY3	0.026973026973026972	0.29244172356957854	Erythroid	B cell	0.00017557174931423565	0.8066319645267014	False
XACT	0.026973026973026972	0.1556952650761773	NK	Erythroid	0.00035209708699968404	0.8066319645267014	False
ZNF302	0.026973026973026972	0.45959075227029383	Plasma cell	Erythroid	0.002178269828533355	0.8066319645267014	False
ACBD6	0.026973026973026972	0.18115264797507788	Progenitor	T cell	0.0019519960508312104	0.8066319645267014	False
TFE3	0.026973026973026972	0.26450511945392496	Monocyte	Progenitor	0.0013239656921805146	0.8066319645267014	False
SLC9A7	0.027972027972027972	0.17832522303325227	NK	Plasma cell	0.00032725580035646793	0.8066319645267014	False
RPTOR	0.027972027972027972	0.08291164834624143	Erythroid	Monocyte	0.0004203718898493023	0.8066319645267014	False
RNF145	0.027972027972027972	0.23615464994775348	NK	Monocyte	0.00043845256246940296	0.8066319645267014	False
ZNF367	0.027972027972027972	0.33738796414852756	T cell	Dendritic cell	0.0002093896428280471	0.8066319645267014	False
ZNF440	0.027972027972027972	0.2819417475728156	T cell	NK	0.0021064242537482732	0.8066319645267014	False
UVRAG	0.027972027972027972	0.20638428898018402	Dendritic cell	Progenitor	0.00018629507430106343	0.8066319645267014	False
COMT	0.027972027972027972	0.49902912621359224	Plasma cell	B cell	0.0009842970476319408	0.8066319645267014	False
AGO4	0.027972027972027972	0.2983811626195732	Dendritic cell	Progenitor	0.0011153293362082823	0.8066319645267014	False
ZNF782	0.027972027972027972	0.09358726380002974	NK	Erythroid	0.0009096761828489901	0.8066319645267014	False
SLC25A43	0.027972027972027972	0.6214285714285714	Dendritic cell	Plasma cell	0.0015411099780927497	0.8066319645267014	False
AP3B1	0.027972027972027972	0.21273458258559047	T cell	Progenitor	0.0003965323690641671	0.8066319645267014	False
PLSCR3	0.027972027972027972	0.6583561643835616	B cell	Plasma cell	0.0005190836707657317	0.8066319645267014	False
PLCB1	0.027972027972027972	0.053943338221676795	Monocyte	Plasma cell	5.1483171573316076e-05	0.8066319645267014	False
ARF4-AS1	0.027972027972027972	0.3101503759398497	T cell	Plasma cell	0.003136570891763406	0.8066319645267014	False
SLA2	0.027972027972027972	0.37455197132616486	Dendritic cell	Erythroid	0.0006707073818496809	0.8066319645267014	False
SLC7A5	0.027972027972027972	0.3881100726895119	Progenitor	Plasma cell	0.0008556353896818366	0.8066319645267014	False
ENOX2	0.027972027972027972	0.13459178857951865	Monocyte	T cell	0.0005556715276018008	0.8066319645267014	False
TCP10L	0.027972027972027972	0.24778137765882519	Plasma cell	Progenitor	0.0004915853776516546	0.8066319645267014	False
APMAP	0.028971028971028972	0.23986733648734332	Erythroid	Dendritic cell	0.0005130984805607738	0.8066319645267014	False
RPL27A	0.028971028971028972	0.35059362354929074	Plasma cell	Progenitor	4.7357928472115876e-05	0.8066319645267014	False
CAMSAP1	0.028971028971028972	0.23563218390804602	Dendritic cell	Plasma cell	0.0005422180694035065	0.8066319645267014	False
MSRA	0.028971028971028972	0.0873745819397993	Dendritic cell	Plasma cell	0.00015896543464515332	0.8066319645267014	False
GDI2	0.028971028971028972	0.20403217663491635	Plasma cell	NK	0.00039487822803391454	0.8066319645267014	False
