gene	n_donors	n_studies	n_donors_imbalanced	pooled_depth	pooled_ratio	study_baseline	pooled_deviation	pval	qval	sig_imbalanced	recurrent
MAGEA4	5.0	4.0	5.0	3625.0	0.7790344827586206	0.48337896902004757	0.2956555137385731	6.551739556988267e-278	3.4093648890781084e-276	True	True
LINC00351	7.0	5.0	5.0	4997.0	0.7292375425255153	0.4844560670417123	0.24478147548380302	1.112534087787235e-262	5.477034591389394e-261	True	True
Actb	5.0	3.0	5.0	14045.0	0.36539693841224635	0.5082831863523497	-0.14288624794010335	1.7215972159040689e-251	8.163949281755479e-250	True	True
LBP	5.0	3.0	5.0	8134.0	0.30931890828620606	0.495959870673916	-0.18664096238770994	1.7640158120867606e-248	8.229507681948398e-247	True	True
Laptm4b	6.0	3.0	5.0	1561.0	0.8923766816143498	0.46994155067160165	0.42243513094274815	3.4928305207175294e-245	1.6074323976955273e-243	True	True
LINC01203	5.0	5.0	5.0	3918.0	0.7616130678917815	0.498471707964554	0.26314135992722754	5.460972819779503e-238	2.4324083101434536e-236	True	True
ENSG00000176320	5.0	3.0	5.0	1149.0	0.9242819843342036	0.4658774505965575	0.4584045337376461	5.134049924724362e-213	2.076653815497968e-211	True	True
Mdh1	5.0	3.0	5.0	2308.0	0.8223570190641247	0.5061996014490943	0.31615741761503047	1.0160748304335106e-202	3.90312523415501e-201	True	True
Cdk4	5.0	3.0	5.0	1898.0	0.8498419388830347	0.5049889355317788	0.3448530033512559	2.232682768901672e-198	8.361944524369975e-197	True	True
Pfdn6	5.0	3.0	5.0	1372.0	0.09183673469387756	0.4940797168759289	-0.40224298218205135	3.82973169206789e-195	1.4103288509716545e-193	True	True
ENSG00000276850	5.0	3.0	5.0	3607.0	0.258109232048794	0.49739495423437213	-0.23928572218557814	1.1213965341586787e-181	3.895733642112067e-180	True	True
Dnajb2	5.0	3.0	5.0	2140.0	0.18691588785046728	0.4858209571612515	-0.2989050693107842	1.7965912745451018e-168	5.814832399403545e-167	True	True
Chd3	6.0	3.0	5.0	1859.0	0.8273265196342119	0.5074000558413292	0.3199264637928827	1.4269028022558242e-167	4.5984124329372666e-166	True	True
ENSG00000286685	6.0	6.0	5.0	3988.0	0.7018555667001003	0.49820013617713294	0.20365543052296736	6.616900803438769e-146	1.8338618041530483e-144	True	True
Eif4h	5.0	3.0	5.0	1856.0	0.20474137931034483	0.49998867969127764	-0.29524730038093283	9.275793705643413e-143	2.5039958260941433e-141	True	True
Srsf5	5.0	3.0	5.0	2455.0	0.23217922606924643	0.4786182448085806	-0.2464390187393342	5.906450966346502e-132	1.4841495158217218e-130	True	True
ENSG00000251216	9.0	3.0	5.0	1876.0	0.7686567164179104	0.49672723408541913	0.2719294823324913	1.0751391288356225e-122	2.5204467735203522e-121	True	True
Cct3	6.0	3.0	5.0	1409.0	0.8190205819730305	0.5068365526329079	0.31218402934012257	1.7166109033112766e-121	3.9744428804078844e-120	True	True
ENSG00000279855	8.0	5.0	5.0	7892.0	0.3699949315762798	0.4977397007991146	-0.12774476922283484	4.7812525502971995e-114	1.046755788000993e-112	True	True
Cbx1	6.0	3.0	5.0	2956.0	0.7046684709066305	0.49780778746488985	0.2068606834417407	4.764773197472654e-112	1.028108357459281e-110	True	True
LINC00887	6.0	4.0	5.0	3689.0	0.6804011927351585	0.4986912490178994	0.18170994371725913	5.724786957475644e-108	1.190622034541141e-106	True	True
Ilkap	5.0	3.0	5.0	963.0	0.8556593977154725	0.5046952065145163	0.35096419120095623	3.335977145050656e-105	6.772413721219224e-104	True	True
Rab14	5.0	3.0	5.0	3879.0	0.6720804331013148	0.49999188452349386	0.17208854857782097	6.181797454714256e-102	1.2173260619375468e-100	True	True
Eef2	6.0	3.0	5.0	3376.0	0.691350710900474	0.5078105832887768	0.18354012761169713	5.829615050777323e-101	1.1401727502604995e-99	True	True
UCA1	7.0	4.0	5.0	1839.0	0.7313757476889614	0.4830056647352467	0.2483700829537147	8.364291824355947e-101	1.6333506190411155e-99	True	True
RELN	16.0	7.0	5.0	6844.0	0.5904441846873174	0.4632187320170364	0.12722545267028101	6.78358858519516e-99	1.3029156412478282e-97	True	True
Tra2b	6.0	3.0	5.0	2689.0	0.6950539233915954	0.4918771277388248	0.20317679565277064	1.3640243909285563e-98	2.6118205008491266e-97	True	True
ITIH6	8.0	6.0	5.0	2380.0	0.2815126050420168	0.4971092453282257	-0.2155966402862089	3.058000325025535e-98	5.834527392189209e-97	True	True
Smarcc1	6.0	3.0	5.0	1765.0	0.26118980169971673	0.5051854301011972	-0.24399562840148048	2.0432740211078177e-93	3.711121237851893e-92	True	True
Tcf4	6.0	3.0	5.0	7770.0	0.6218790218790219	0.5058997386780667	0.11597928320095519	6.2569642227250164e-93	1.1320324777236774e-91	True	True
Rb1cc1	6.0	3.0	5.0	2836.0	0.6787729196050776	0.48754157417644806	0.19123134542862952	2.8426333134437207e-92	5.108411403578137e-91	True	True
GAPT	9.0	2.0	5.0	3913.0	0.6115512394582162	0.45205453332040124	0.15949670613781497	2.1575255056601564e-89	3.7563432663692297e-88	True	True
GIP	5.0	4.0	5.0	851.0	0.8390129259694477	0.49549708621720306	0.3435158397522446	2.331040370801488e-89	4.056552347606403e-88	True	True
Eif2s2	6.0	3.0	5.0	3626.0	0.6486486486486487	0.4856028704850963	0.16304577816355237	6.485493611873747e-86	1.0925472466828286e-84	True	True
Ube4b	6.0	3.0	5.0	1388.0	0.22910662824207492	0.490056850293196	-0.26095022205112106	3.0478753300073807e-84	5.036937079161932e-83	True	True
N4bp2l2	6.0	3.0	5.0	4026.0	0.33780427223050175	0.48601730917846764	-0.1482130369479659	5.603353268009862e-79	8.634656611309267e-78	True	True
Mbd3	5.0	3.0	5.0	1232.0	0.7727272727272727	0.5056867349341941	0.26704053779307857	2.0335759797396015e-78	3.1157348600310065e-77	True	True
LRAT	9.0	7.0	5.0	3753.0	0.34852118305355717	0.49813770735610247	-0.1496165243025453	4.625492252538564e-75	6.845838316009902e-74	True	True
USP17L7	6.0	2.0	5.0	717.0	0.8284518828451883	0.490306809336469	0.33814507350871936	2.5474609272428544e-73	3.7029234884534345e-72	True	True
Srsf10	5.0	3.0	5.0	1695.0	0.27492625368731566	0.49196494974127397	-0.2170386960539583	1.899197445289491e-71	2.6895712496406628e-70	True	True
SPANXB1	6.0	4.0	5.0	766.0	0.814621409921671	0.4923476387235247	0.32227377119814626	3.3931033190211647e-71	4.7870648823973185e-70	True	True
Top1	6.0	3.0	5.0	4741.0	0.36616747521619913	0.4955966386064299	-0.12942916339023075	4.5728914624501835e-71	6.436972688772522e-70	True	True
Mad2l2	6.0	3.0	5.0	756.0	0.17989417989417988	0.502663385403104	-0.3227692055089241	1.7351299387321247e-70	2.417872873655957e-69	True	True
Cep43	6.0	3.0	5.0	1035.0	0.7574879227053141	0.4869149044198565	0.27057301828545754	6.304790340543777e-68	8.500674976268304e-67	True	True
Matr3	6.0	3.0	5.0	2287.0	0.679930039352864	0.5021269471576557	0.1778030921952083	7.392449976264509e-65	9.587123600067126e-64	True	True
CTNS-AS1	7.0	4.0	5.0	827.0	0.7908101571946796	0.49776385647106297	0.29304630072361665	9.675170100929273e-64	1.2359047092054244e-62	True	True
ENSG00000238273	6.0	4.0	5.0	1219.0	0.2559474979491386	0.49656295900741837	-0.24061546105827974	2.3523593416284458e-63	2.984521016175934e-62	True	True
Lyar	6.0	3.0	5.0	1866.0	0.672561629153269	0.47879041588447163	0.19377121326879737	5.133232428867706e-63	6.486318518273732e-62	True	True
ENSG00000283235	5.0	4.0	5.0	1045.0	0.22583732057416267	0.48262543072701597	-0.2567881101528533	5.693171992273086e-62	7.090879829923352e-61	True	True
Anapc5	5.0	3.0	5.0	1229.0	0.2676973148901546	0.5028655434892185	-0.23516822859906394	4.4089413365342354e-61	5.403227648425431e-60	True	True
ENSG00000268030	6.0	2.0	5.0	517.0	0.13346228239845262	0.49597462776661994	-0.36251234536816734	4.6349423400289296e-61	5.676476846225283e-60	True	True
Tcf25	6.0	3.0	5.0	1664.0	0.703125	0.5013016615696897	0.2018233384303103	6.473749497090212e-61	7.91812152447304e-60	True	True
GPR132	14.0	8.0	5.0	2241.0	0.6412315930388219	0.46878946218909173	0.1724421308497302	3.786672065342311e-60	4.56437935969016e-59	True	True
Gm53028	6.0	3.0	5.0	2624.0	0.6448170731707317	0.48573202050873726	0.1590850526619944	9.108549648983064e-60	1.0929967450824291e-58	True	True
TRIM63	9.0	2.0	5.0	2473.0	0.6615446825717751	0.498098824899441	0.1634458576723341	2.0186701413093544e-59	2.403836516139067e-58	True	True
ENSG00000277491	6.0	4.0	5.0	1293.0	0.2637277648878577	0.4888939397101192	-0.22516617482226148	5.278795178719889e-59	6.2422920863402224e-58	True	True
Eef1d	5.0	3.0	5.0	791.0	0.21744627054361568	0.5050874352919082	-0.2876411647482926	6.923747470715179e-59	8.166835170769496e-58	True	True
Emx2	5.0	2.0	5.0	576.0	0.8385416666666666	0.5020608166807666	0.3364808499859	1.1134128707333188e-58	1.3095989487106923e-57	True	True
IFIT1B	9.0	5.0	5.0	3045.0	0.3070607553366174	0.4525985986149389	-0.14553784327832148	1.4558879264950455e-58	1.7091950665143434e-57	True	True
Fus	6.0	3.0	5.0	2838.0	0.6441155743481325	0.4931627764683259	0.1509527978798066	3.256552372741246e-58	3.810003346657715e-57	True	True
Fyb	6.0	3.0	5.0	646.0	0.18575851393188855	0.4985954022652633	-0.31283688833337475	6.086715842980937e-57	7.013688736222106e-56	True	True
ENSG00000232271	5.0	4.0	5.0	5480.0	0.6062043795620438	0.4988185171189566	0.10738586244308718	6.442992496461527e-57	7.421938554652341e-56	True	True
DLX2	5.0	3.0	5.0	723.0	0.17427385892116182	0.4674574754102406	-0.29318361648907876	3.1047833868672312e-56	3.528720243609886e-55	True	True
ENSG00000250043	6.0	2.0	5.0	882.0	0.7619047619047619	0.49875712411228784	0.263147637792474	4.5323170294397486e-55	5.0574602343122036e-54	True	True
Ubr7	6.0	3.0	5.0	541.0	0.15526802218114602	0.4910712489182149	-0.33580322673706886	5.023802874735954e-55	5.600881542260004e-54	True	True
OVGP1	12.0	3.0	5.0	1289.0	0.27230411171450736	0.48904109358774367	-0.2167369818732363	1.2275803310614411e-54	1.360483355647625e-53	True	True
ENSG00000255038	8.0	6.0	5.0	2332.0	0.6578044596912521	0.4968907921497109	0.16091366754154124	1.8141037744279447e-54	2.0039767558376603e-53	True	True
Srsf4	5.0	3.0	5.0	771.0	0.22697795071335927	0.5036930301401562	-0.27671507942679696	2.7060498906451773e-53	2.9194595345585152e-52	True	True
Ppm1g	6.0	3.0	5.0	1224.0	0.2834967320261438	0.5023370745047069	-0.2188403424785631	6.286158638030928e-53	6.74689114864966e-52	True	True
ENSG00000287945	10.0	5.0	5.0	930.0	0.7473118279569892	0.4962757248668228	0.25103610309016644	6.400094995674319e-53	6.867208324151265e-52	True	True
CHST1	5.0	3.0	5.0	536.0	0.16044776119402984	0.49083633693304507	-0.33038857573901526	7.567710691218642e-53	8.108416251773927e-52	True	True
Rab2a	5.0	3.0	5.0	1349.0	0.7071905114899926	0.501634344369598	0.2055561671203946	1.62630412209861e-51	1.7006195843577276e-50	True	True
ENSG00000285190	7.0	6.0	5.0	1564.0	0.2749360613810742	0.46450764089821905	-0.18957157951714487	4.526979013616861e-51	4.694482255944425e-50	True	True
Ube3a	6.0	3.0	5.0	2873.0	0.35224504002784546	0.49238656856894364	-0.14014152854109818	5.0347379426160845e-51	5.212360822439977e-50	True	True
Kif5b	5.0	3.0	5.0	2036.0	0.33153241650294696	0.4978886860365793	-0.16635626953363236	6.053009419507536e-51	6.247540618782744e-50	True	True
Mzt1	5.0	3.0	5.0	604.0	0.8112582781456954	0.5063230125832905	0.3049352655624049	8.58329509534883e-51	8.827487245532613e-50	True	True
Cep83	6.0	3.0	5.0	2115.0	0.3262411347517731	0.487817045018634	-0.1615759102668609	5.488528370663466e-50	5.592409830838061e-49	True	True
USP17L24	5.0	1.0	5.0	1047.0	0.26456542502387775	0.4901746262410223	-0.22560920121714456	2.6849854124114923e-48	2.6485296389500653e-47	True	True
WFDC2	6.0	6.0	5.0	730.0	0.763013698630137	0.49445684742599344	0.2685568512041436	1.003778455261995e-47	9.821226700739421e-47	True	True
Spout1	5.0	2.0	5.0	387.0	0.12919896640826872	0.4966609907436832	-0.36746202433541447	2.232535237884353e-47	2.1684918464549082e-46	True	True
LINC02241	7.0	5.0	5.0	3387.0	0.3752583407144966	0.4974027182904567	-0.12214437757596008	7.156754927306477e-46	6.791021699344962e-45	True	True
Hnrnph1	6.0	3.0	5.0	1538.0	0.6716514954486346	0.49184794417921573	0.17980355126941883	3.5524695059964297e-45	3.3253852030737155e-44	True	True
HOXA10-AS	7.0	4.0	5.0	624.0	0.7756410256410257	0.49459246931521206	0.2810485563258136	8.62407146640872e-45	8.016636867470365e-44	True	True
Trim37	6.0	3.0	5.0	1986.0	0.6460221550855992	0.4894240309939722	0.15659812409162704	2.7123162423399465e-44	2.500155511385787e-43	True	True
Atat1	5.0	3.0	5.0	1535.0	0.3270358306188925	0.5048570005513108	-0.17782116993241825	3.914997603192749e-44	3.598124178910752e-43	True	True
LDHC	7.0	6.0	5.0	894.0	0.7002237136465325	0.4677419916871318	0.23248172195940064	4.0854328897191926e-44	3.752920981312143e-43	True	True
Arpc2	6.0	3.0	5.0	712.0	0.7640449438202247	0.5039530430791566	0.26009190074106814	8.296608517771421e-44	7.5730082384098e-43	True	True
ENSG00000273771	9.0	4.0	5.0	1101.0	0.2779291553133515	0.48653618464810866	-0.20860702933475717	1.2947219340119166e-43	1.1769198532812406e-42	True	True
Pigt	6.0	3.0	5.0	575.0	0.19826086956521738	0.48446799073391916	-0.2862071211687018	6.4732259423171485e-43	5.794156665832442e-42	True	True
Larp7	5.0	3.0	5.0	659.0	0.2321699544764795	0.49922239443058697	-0.26705243995410743	8.72224328188721e-43	7.783036784922726e-42	True	True
FOXF1	5.0	3.0	5.0	582.0	0.761168384879725	0.4774254187394487	0.28374296614027633	9.5567999824656e-43	8.517571971032645e-42	True	True
ENSG00000272418	6.0	6.0	5.0	798.0	0.7380952380952381	0.4956920632869293	0.24240317480830886	1.0764099040747562e-42	9.582173818928623e-42	True	True
ENSG00000261296	5.0	2.0	5.0	755.0	0.7443708609271523	0.4959967506815889	0.24837411024556344	2.0265803499191406e-42	1.7972150697374887e-41	True	True
ENSG00000289175	6.0	4.0	5.0	642.0	0.7632398753894081	0.495241438334596	0.2679984370548121	5.152212836549795e-42	4.5315007823110154e-41	True	True
Aamdc	6.0	3.0	5.0	717.0	0.7433751743375174	0.4902534280522193	0.25312174628529815	7.086788891654038e-42	6.21985002067173e-41	True	True
Psma7	6.0	3.0	5.0	1232.0	0.2857142857142857	0.4778520821437688	-0.1921377964294831	1.5370217254894682e-41	1.338321337193122e-40	True	True
ENSG00000232347	10.0	5.0	5.0	1364.0	0.2991202346041056	0.47992559106510435	-0.18080535646099877	9.564808898726412e-41	8.221165287062915e-40	True	True
ANKRD63	5.0	4.0	5.0	230.0	0.9260869565217391	0.4857970003421703	0.4402899561795688	1.0349906705462712e-40	8.891888849251145e-40	True	True
GZMB	6.0	5.0	5.0	3925.0	0.36713375796178344	0.4734612127041739	-0.10632745474239047	1.3258602251637072e-40	1.1369942774352533e-39	True	True
Clcn4	5.0	3.0	5.0	604.0	0.23178807947019867	0.5021808896194978	-0.27039281014929917	2.6212735501934167e-40	2.23151194267319e-39	True	True
Prxl2a	6.0	3.0	5.0	827.0	0.25755743651753327	0.487988205030969	-0.23043076851343575	4.1045630020392724e-40	3.4792076284843536e-39	True	True
Rsrp1	5.0	2.0	5.0	3286.0	0.3870967741935484	0.5026537090063475	-0.11555693481279916	4.604621945830095e-40	3.89954572438282e-39	True	True
Cstpp1	6.0	3.0	5.0	1865.0	0.6396782841823057	0.4864813633947753	0.15319692078753033	5.3896370049094724e-40	4.561259184317754e-39	True	True
Hnrnpdl	5.0	3.0	5.0	1185.0	0.31561181434599156	0.5061849105895065	-0.19057309624351498	2.479276219616109e-39	2.0682746880030484e-38	True	True
ZNF385D-AS2	8.0	4.0	5.0	2923.0	0.6147793362983236	0.4939449775696259	0.12083435872869769	5.101613504178775e-39	4.2182733537867153e-38	True	True
SLURP2	5.0	4.0	5.0	243.0	0.9053497942386831	0.4868231141458842	0.4185266800927989	6.117041461585475e-39	5.047840897336139e-38	True	True
ENSG00000290085	8.0	5.0	5.0	1409.0	0.6643009226401704	0.4907126562244384	0.173588266415732	7.829324141339328e-39	6.443778327061394e-38	True	True
Rnf19a	6.0	3.0	5.0	1111.0	0.6831683168316832	0.48801510161317185	0.19515321521851137	1.0280104542412382e-38	8.433021518402967e-38	True	True
Zfp91	6.0	3.0	5.0	1882.0	0.34006376195536664	0.48972611823816087	-0.14966235628279423	1.4301744513672265e-38	1.1685952631121374e-37	True	True
ENSG00000274695	6.0	4.0	5.0	740.0	0.7324324324324324	0.4943014084048268	0.2381310240276056	2.1567798808129597e-38	1.7557858842605938e-37	True	True
Lsm1	5.0	3.0	5.0	1297.0	0.6808018504240555	0.5013316726749869	0.1794701777490686	3.174290585068636e-38	2.5762707644326035e-37	True	True
Cby1	6.0	3.0	5.0	1262.0	0.6719492868462758	0.4917503775944284	0.18019890925184734	1.5423058157347797e-37	1.2348677957568325e-36	True	True
Slbp	5.0	3.0	5.0	843.0	0.7200474495848161	0.49996444285589486	0.22008300672892128	2.121143943495107e-37	1.6932494270507662e-36	True	True
Caprin1	6.0	3.0	5.0	1238.0	0.6809369951534734	0.5004589495997163	0.18047804555375713	5.888365834244513e-37	4.663700416770924e-36	True	True
DRP2	10.0	6.0	5.0	1084.0	0.6798892988929889	0.4895798385490424	0.19030946034394647	4.847519100642186e-36	3.764423560617007e-35	True	True
LINC02286	8.0	2.0	5.0	2189.0	0.36409319323892186	0.49794391695618667	-0.1338507237172648	5.450051076589533e-36	4.2261898659191165e-35	True	True
Fos	6.0	3.0	5.0	1303.0	0.33077513430544897	0.5037272713680362	-0.17295213706258722	8.847685052263732e-36	6.825487344957681e-35	True	True
SDC1	7.0	5.0	5.0	731.0	0.25991792065663477	0.48961534973386245	-0.22969742907722768	1.9522744196509352e-35	1.4955845088296424e-34	True	True
ENSG00000268560	8.0	4.0	5.0	712.0	0.7162921348314607	0.48610971200405634	0.23018242282740436	1.040271618621957e-34	7.826616249897551e-34	True	True
ENSG00000287973	6.0	2.0	5.0	861.0	0.6747967479674797	0.46665377487842036	0.20814297308905932	1.848313408766538e-34	1.3803322592614775e-33	True	True
IL11	7.0	4.0	5.0	814.0	0.699017199017199	0.4854344054044594	0.21358279361273963	3.4079725294774837e-34	2.5314530909350817e-33	True	True
Lhx2	5.0	2.0	5.0	2878.0	0.3804725503822099	0.4939513906173519	-0.11347884023514199	4.14758216030453e-34	3.0735152808040008e-33	True	True
ENSG00000274598	7.0	3.0	5.0	1331.0	0.32607062359128475	0.49266610799940697	-0.16659548440812222	5.261106509764556e-34	3.890972525456431e-33	True	True
Mtfr1	6.0	3.0	5.0	692.0	0.7182080924855492	0.487837219819346	0.23037087266620315	7.899883048037575e-34	5.824120674725633e-33	True	True
ENSG00000287475	6.0	4.0	5.0	243.0	0.102880658436214	0.4877155197371511	-0.38483486130093714	3.485507486867274e-33	2.527330670952308e-32	True	True
LINC01531	9.0	5.0	5.0	2769.0	0.38425424340917297	0.49793265326069086	-0.11367840985151789	5.491325620902175e-33	3.9564403640680703e-32	True	True
Marchf7	5.0	3.0	5.0	721.0	0.7128987517337032	0.49203947005795007	0.22085928167575314	1.858346692381066e-32	1.321361487940661e-31	True	True
Pip4p1	5.0	3.0	5.0	823.0	0.28797083839611176	0.4939106231834434	-0.20593978478733166	3.193710974961722e-32	2.2571344187418367e-31	True	True
Lyrm1	6.0	3.0	5.0	719.0	0.2670375521557719	0.4865553682091534	-0.2195178160533815	5.150758095490598e-32	3.6177138003150125e-31	True	True
Papola	6.0	3.0	5.0	1059.0	0.3097261567516525	0.49062790055560873	-0.18090174380395624	5.19106686872686e-32	3.645340970221762e-31	True	True
ZIC4	7.0	4.0	5.0	915.0	0.687431693989071	0.49362594277588223	0.19380575121318877	9.400827357170522e-32	6.567064144296771e-31	True	True
Fxr1	6.0	3.0	5.0	941.0	0.6801275239107333	0.4902628514817993	0.18986467242893396	2.2763034724682987e-31	1.5760158109252664e-30	True	True
LINC01234	7.0	6.0	5.0	1017.0	0.655850540806293	0.4735862204671814	0.1822643203391116	2.5431209181034197e-31	1.7591212636502025e-30	True	True
CYP26A1	6.0	3.0	5.0	696.0	0.7126436781609196	0.4926504519734798	0.21999322618743977	3.7138806551591786e-31	2.5594924426741694e-30	True	True
LARGE1-AS1	5.0	3.0	5.0	467.0	0.7623126338329764	0.49518109811004346	0.26713153572293297	7.728378019266334e-31	5.2872054048427476e-30	True	True
PPP2CA-DT	9.0	4.0	5.0	814.0	0.26044226044226043	0.4620814125346174	-0.20163915209235694	8.385944719606281e-31	5.727640045346276e-30	True	True
Cfl2	5.0	3.0	5.0	1839.0	0.3643284393692224	0.4985371486434014	-0.134208709274179	1.1646838981681607e-30	7.92590906692647e-30	True	True
Mrps10	5.0	3.0	5.0	585.0	0.7367521367521368	0.4991774097058843	0.2375747270462525	1.4414066045466937e-30	9.785924171496015e-30	True	True
Sap18	5.0	3.0	5.0	596.0	0.2550335570469799	0.490257951987657	-0.2352243949406771	1.5281488054117663e-30	1.036166863981175e-29	True	True
Zbed4	6.0	3.0	5.0	554.0	0.7328519855595668	0.4889027315349669	0.24394925402459988	1.5406287252566275e-30	1.044250430352839e-29	True	True
ENSG00000286307	6.0	2.0	5.0	441.0	0.7687074829931972	0.4972320699335335	0.2714754130596637	4.0795601750040596e-30	2.7413208323954185e-29	True	True
